"sample","rep","alpha7integrin","CD104","CD11b","CD29","CD31","CD34","CD44","CD45","CD9","CD98","CXCR4","DNA1","DNA2","Myf5","MyoD","Myogenin","Pax7","pRb","Sca1","Thy1.2","Viability","Time","IdU"
"Day0","1",33.6948204040527,0.349214464426041,2.10859751701355,9.65417385101318,2.0761399269104,423.06689453125,1.51696932315826,3.22288513183594,863.213195800781,2.63970828056335,15.4029273986816,548.593444824219,1216.423828125,14.395827293396,0,0,1.017693400383,438.574829101562,205.238555908203,17.4638786315918,4.11161470413208,15598.7763671875,0
"Day0","1",136.172958374023,0,2.14464020729065,12.0025110244751,0.575115323066711,10.2558269500732,0.134625121951103,4.42471027374268,149.719528198242,6.4373140335083,32.5900001525879,390.773620605469,750.861877441406,15.4732828140259,14.7123184204102,2.30595779418945,12.4675807952881,102.640701293945,0.57064014673233,86.9781112670898,16.0872058868408,96137.4453125,0
"Day0","1",513.834533691406,16.9684352874756,4.22233963012695,103.194694519043,0,30.6993103027344,0,0,224.901901245117,6.16048431396484,17.6250133514404,380.553527832031,811.409362792969,1.8360333442688,11.2527952194214,0,86.7834854125977,380.128692626953,0,0,6.37946367263794,166459.5625,0
"Day0","1",55.7227745056152,3.09412813186646,1.68691611289978,160.749130249023,7.6313009262085,36.8423538208008,5.01579284667969,0,1614.52673339844,0.421731412410736,18.7435932159424,582.955017089844,1099.01928710938,29.8258152008057,1.00431728363037,2.22174167633057,2.20898485183716,96.2129669189453,22.6343555450439,0.692363381385803,3.83941626548767,154375.984375,0
"Day0","1",90.1175003051758,802.941833496094,3.01597309112549,164.779907226562,0,68.8153305053711,0.601858735084534,3.72829270362854,1823.27612304688,6.22122192382812,21.996603012085,1219.0810546875,2274.41381835938,16.2047901153564,2.22277522087097,6.9163670539856,0.496899425983429,207.312438964844,2377.41967773438,317.829895019531,27.0260353088379,69726.1875,4.42258310317993
"Day0","1",58.9629325866699,0.718002319335938,6.92353963851929,172.590850830078,0.175497755408287,72.5800247192383,2.15598940849304,8.35917377471924,1174.19616699219,2.06620621681213,5.71609783172607,657.2431640625,1264.05139160156,26.3839931488037,0,7.83547449111938,1.46016228199005,563.762451171875,197.367889404297,387.490417480469,7.72617483139038,57962.03125,6.71543121337891
"Day0","1",308.35400390625,1.43873155117035,1.06889164447784,56.7009735107422,5.67907428741455,31.5557384490967,0,0,267.475402832031,10.9267253875732,1.86382329463959,514.497741699219,954.84619140625,9.94612407684326,5.01115131378174,6.86569213867188,81.1794357299805,251.058853149414,1.5520828962326,76.5685119628906,1.78374195098877,11764.5439453125,0
"Day0","1",705.026794433594,22.1581401824951,4.40543174743652,91.4076919555664,0.663147568702698,54.9634895324707,0.139992654323578,0.477965444326401,602.300476074219,6.45976114273071,6.3665976524353,351.548767089844,655.487976074219,12.8472862243652,7.97816133499146,1.71092653274536,68.0122985839844,280.860900878906,3.46616506576538,48.4551887512207,10.3126535415649,230982.390625,2.111647605896
"Day0","1",1398.30444335938,2244.80908203125,12.5426235198975,452.51708984375,1.42036259174347,15.9211025238037,0.3243028819561,1.89732551574707,3490.52319335938,11.3381319046021,0.39405283331871,1454.18017578125,2652.6787109375,20.9011173248291,8.38915634155273,4.13737106323242,2.67192840576172,193.291976928711,27.8093852996826,89.8833770751953,25.2416381835938,134575.359375,0
"Day0","1",455.529388427734,0,2.5449743270874,73.8174743652344,1.92177391052246,5.88875150680542,0.264031291007996,1.04348301887512,143.392974853516,31.2337169647217,27.9060955047607,446.918975830078,920.968994140625,42.7341575622559,1.10987389087677,0,55.049373626709,238.461639404297,0,53.9916801452637,7.706955909729,172015.203125,0.464841514825821
"Day0","1",645.5546875,0,2.398282289505,91.8785705566406,2.81447243690491,88.4043273925781,0.570601165294647,0,360.083251953125,19.489086151123,0.888262987136841,436.587585449219,758.246826171875,4.78865528106689,3.189781665802,13.0624284744263,99.016242980957,318.892578125,9.73189926147461,354.733703613281,22.6564540863037,115042.9921875,0
"Day0","1",56.405704498291,0,0,225.044448852539,0,1.53589057922363,1.08217477798462,0.53176736831665,960.167907714844,4.01131248474121,0,489.367095947266,932.719848632812,23.9440231323242,2.66321325302124,0.373678147792816,2.68790650367737,362.1103515625,3.45173215866089,2.54511475563049,4.70747947692871,100050.625,0
"Day0","1",410.704193115234,4.57252550125122,0,71.2860260009766,0,33.8803939819336,0,0,160.521896362305,4.48600816726685,5.6299204826355,301.378387451172,583.305358886719,4.04926156997681,2.77664971351624,0,2.02350115776062,105.533493041992,3.75085282325745,1.26765215396881,9.49390983581543,259042.890625,4.48735570907593
"Day0","1",25.8119468688965,0,2.0973961353302,115.849189758301,0,60.4176979064941,0,0,1263.84509277344,0.752772927284241,1.16637420654297,652.357116699219,1513.32299804688,48.6580657958984,2.03562235832214,10.0294017791748,2.60240173339844,152.863876342773,112.663970947266,273.283050537109,8.97397708892822,219514.171875,0
"Day0","1",871.265686035156,8.98456382751465,0,103.729270935059,0,100.369323730469,0,0,328.893768310547,32.117546081543,3.2906014919281,432.861022949219,771.505004882812,17.2985095977783,1.74742794036865,1.56763446331024,60.4416389465332,365.094940185547,3.16689467430115,42.2939109802246,5.33461618423462,133969.265625,0.352221012115479
"Day0","1",362.175415039062,0.565873503684998,0.286446511745453,28.968677520752,0.100744396448135,20.0275764465332,0.501295328140259,0,201.62370300293,16.8166751861572,6.34970092773438,419.541931152344,791.594360351562,20.6741847991943,4.02998781204224,5.19277334213257,47.1516914367676,250.29069519043,3.30212593078613,375.142639160156,0.177857473492622,40706.39453125,0
"Day0","1",830.051330566406,0.79682981967926,5.24786424636841,125.725700378418,1.63049721717834,16.2145481109619,0.674245119094849,0.686917364597321,939.218627929688,28.550760269165,38.0905647277832,954.71142578125,1698.00219726562,29.4495315551758,0.710148990154266,4.03074884414673,60.8050804138184,599.866394042969,9.31519794464111,49.1413116455078,1.79763495922089,168881.0625,0
"Day0","1",671.060607910156,0,5.0963020324707,71.3067779541016,1.88155376911163,36.8559875488281,0.155117332935333,0,255.350555419922,0.338929235935211,18.0478286743164,392.190277099609,702.048522949219,19.6953926086426,36.5661010742188,0.280062913894653,99.6740417480469,340.443237304688,0.128543689846992,0,1.84256660938263,347969.625,0.257093220949173
"Day0","1",27.1965789794922,0.671942114830017,3.37142205238342,87.0392150878906,0,52.428050994873,0.506627678871155,1.16106140613556,474.077362060547,0,2.95485925674438,555.170227050781,1072.40209960938,4.49798345565796,2.91697573661804,4.21665382385254,0,343.937347412109,439.043426513672,192.897735595703,3.50819778442383,131097.890625,1.47298014163971
"Day0","1",115.344306945801,351.835144042969,3.10684108734131,69.6186370849609,1.251140832901,42.6637840270996,1.56152832508087,0,2752.78344726562,1.42391443252563,21.6406097412109,702.0751953125,1459.43005371094,11.7826089859009,3.02495956420898,0.176656484603882,0,80.8826370239258,1071.42993164062,13.1781244277954,6.99070262908936,137286.296875,0
"Day0","1",1078.2734375,0.207553088665009,3.48299956321716,123.716659545898,0.982972264289856,101.969314575195,0,0,463.163299560547,42.1194305419922,15.2594079971313,884.693603515625,1747.62133789062,27.7882900238037,3.31397175788879,1.56647801399231,55.7367210388184,521.035766601562,3.12029337882996,378.185821533203,4.78508329391479,11908.4638671875,0
"Day0","1",38.5130424499512,99.2086715698242,3.40951800346375,196.134140014648,1.94358325004578,32.2998237609863,2.07948279380798,0,2860.1181640625,2.92145705223083,0,381.508605957031,808.567321777344,41.0609970092773,4.98822832107544,1.50169825553894,2.0381817817688,219.826431274414,0.429162412881851,9.11544609069824,5.63770580291748,110732.109375,0.0137534867972136
"Day0","1",489.381958007812,4.22101640701294,2.09117293357849,43.9443283081055,2.10321497917175,19.8421821594238,1.0876806974411,0.580743432044983,178.312118530273,21.5167407989502,12.5447378158569,448.048095703125,770.162048339844,37.7903175354004,0.758180737495422,1.73205721378326,91.9597930908203,322.275573730469,4.97249555587769,71.1417083740234,3.877286195755,93220.53125,1.50411283969879
"Day0","1",681.525268554688,1219.37780761719,0.630022644996643,60.861686706543,0.317140251398087,42.146167755127,1.59197914600372,1.64305102825165,1946.29223632812,3.85215902328491,0.234421566128731,510.457336425781,1000.60565185547,5.00145387649536,1.20003402233124,1.42687046527863,0.352790385484695,0.518664598464966,0.587215542793274,3.26380324363708,22.4821643829346,98054.2421875,0.136848166584969
"Day0","1",861.750854492188,603.586547851562,1.88598823547363,181.458450317383,2.81831240653992,39.9570732116699,0.61240690946579,0.285626471042633,3976.86499023438,3.83190107345581,0.259278506040573,1065.44201660156,2155.22631835938,51.7964019775391,7.29299879074097,2.12131786346436,0.377286791801453,41.032642364502,20.9766407012939,19.5251331329346,7.46875619888306,87166.78125,1.69170069694519
"Day0","1",936.561157226562,990.559814453125,1.57576072216034,163.036041259766,0,75.578971862793,1.87663972377777,3.30856847763062,6033.96044921875,12.1831941604614,2.22137427330017,1401.66760253906,2581.43774414062,52.9981803894043,1.8937863111496,3.29132866859436,3.27578926086426,72.1967163085938,20.1170711517334,45.0672264099121,6.16667985916138,156867.6875,4.75177621841431
"Day0","1",87.1323318481445,0,2.45557379722595,233.678298950195,2.14686608314514,56.6145629882812,8.73123168945312,1.6061429977417,3339.0869140625,5.45959711074829,0,777.3994140625,1453.58862304688,58.8599815368652,1.03962326049805,3.4456844329834,2.47875785827637,11.938383102417,6.32184505462646,18.8686141967773,4.29180717468262,169404.171875,0
"Day0","1",101.558815002441,0,2.52913403511047,87.6008453369141,0,36.1336631774902,1.71242344379425,0,1937.98669433594,5.76544666290283,3.27943897247314,568.37841796875,1189.33703613281,23.1786098480225,0.887975215911865,6.11880016326904,0.170113161206245,179.809936523438,477.407897949219,503.471649169922,17.156307220459,79599.2578125,0
"Day0","1",85.9929351806641,17.8847599029541,2.54991984367371,48.464054107666,0,0.336017221212387,3.96414256095886,0,333.495208740234,0.888319790363312,3.600998878479,414.267303466797,801.955627441406,11.8696718215942,3.14636015892029,0.0533545538783073,0.154685601592064,188.625442504883,0.164502486586571,11.5944833755493,6.84262228012085,27665.103515625,3.37735652923584
"Day0","1",38.5080947875977,0,3.04874491691589,259.693267822266,1.39343678951263,49.2323188781738,0.892528891563416,0,1541.97607421875,15.1037645339966,15.3960428237915,671.656921386719,1437.23559570312,34.8544998168945,0.174407318234444,0,0,45.8117790222168,68.2736358642578,8.9210090637207,5.11034154891968,61190.28515625,0.704057812690735
"Day0","1",329.624877929688,2.82268643379211,2.06096267700195,29.8826522827148,0,41.6452903747559,0,0.373778462409973,130.368560791016,10.7814807891846,6.34382009506226,456.907470703125,777.570190429688,6.89288139343262,2.80777359008789,2.79728722572327,26.0357189178467,284.982482910156,0.206396505236626,240.830307006836,0.507943451404572,33843.83984375,0
"Day0","1",861.995544433594,790.472473144531,8.96554756164551,179.959869384766,0,98.6402359008789,1.40677499771118,0,4624.7568359375,22.457103729248,2.83544826507568,1279.6669921875,2420.39477539062,58.0036087036133,10.3357238769531,5.26509952545166,3.4318699836731,82.849609375,32.1311340332031,55.7630043029785,4.20527982711792,154251.984375,0
"Day0","1",585.043151855469,0,1.51250779628754,73.1242523193359,0.102545067667961,37.6111259460449,0,0.395882427692413,214.795272827148,4.71940088272095,48.6882400512695,355.9580078125,713.738220214844,17.1699695587158,13.8077573776245,0.0817983448505402,17.4415187835693,230.94612121582,5.12682819366455,7.46252679824829,3.1803286075592,32947.00390625,0
"Day0","1",99.2870941162109,1.41934335231781,1.1441992521286,117.217422485352,0,147.95361328125,1.97961497306824,0,1824.1865234375,3.37585949897766,3.50461411476135,647.609069824219,1214.69372558594,26.6478786468506,1.88551890850067,0.660031020641327,0,205.550064086914,88.7135162353516,40.9137229919434,1.66132259368896,123306.65625,1.04404854774475
"Day0","1",139.33154296875,26.8861274719238,1.51412189006805,10.9216032028198,2.23718476295471,89.8184509277344,2.62812852859497,0,581.903076171875,2.65559005737305,1.26865375041962,327.393951416016,668.476196289062,8.11120891571045,0,1.05363190174103,0.592578828334808,0,41.4938011169434,1.03250217437744,6.80074977874756,154762.40625,0.0392401628196239
"Day0","1",1000.4072265625,3.76099729537964,8.47096633911133,200.126403808594,2.66746807098389,48.5338554382324,0.283490657806396,0,731.29931640625,18.3470230102539,12.9599781036377,868.858337402344,1641.5283203125,51.7416114807129,6.42787837982178,1.48116064071655,161.357055664062,588.180480957031,4.44891691207886,12.4173908233643,2.68977642059326,63252.74609375,0.949514627456665
"Day0","1",299.659301757812,0,1.33429741859436,40.8422164916992,4.13848304748535,14.8290414810181,0.677709817886353,0,93.7805404663086,7.73799419403076,6.48241329193115,406.507965087891,772.2529296875,3.5950984954834,0,6.3344898223877,90.3218841552734,282.314514160156,2.49840211868286,73.5807723999023,4.74796962738037,172580.265625,0.392699837684631
"Day0","1",139.200759887695,1.16614747047424,0.0190024115145206,234.379531860352,0,169.530197143555,0,0,402.308563232422,34.1630935668945,7.42827367782593,908.702209472656,1713.26892089844,29.9862041473389,0,2.87473726272583,0.344392240047455,179.179672241211,582.747436523438,57.1130142211914,11.8803482055664,130698.421875,0
"Day0","1",126.772178649902,0.719591975212097,4.17554712295532,208.482284545898,2.22128772735596,38.6025733947754,1.89667391777039,0,1728.75646972656,1.62557876110077,1.94564402103424,626.391174316406,1228.50134277344,17.3870677947998,0.728655636310577,3.49562931060791,3.13671970367432,335.77587890625,6.30738830566406,4.58497333526611,20.6696300506592,227168.328125,3.92415690422058
"Day0","1",570.127319335938,1317.1552734375,0,218.909759521484,0.930072784423828,46.1381721496582,0.0350053384900093,0,3126.3388671875,3.19482064247131,39.9648551940918,781.627746582031,1598.92822265625,4.55312633514404,0.549679696559906,0.95389598608017,0,46.6672782897949,2250.56689453125,48.7129974365234,6.19651651382446,24715.298828125,0
"Day0","1",597.367248535156,4.30698442459106,0,64.5831604003906,0.666304051876068,41.8093185424805,0,0,230.21728515625,5.93347549438477,25.1218910217285,468.459197998047,750.915954589844,15.354959487915,16.4654312133789,0,97.9264678955078,283.158050537109,0,16.6991119384766,2.4607458114624,199059.453125,0.349214494228363
"Day0","1",64.7649917602539,0,2.47698545455933,120.197982788086,0.951023757457733,694.19775390625,0.0700884610414505,2.96880340576172,1793.45666503906,5.33643007278442,22.3729553222656,940.877136230469,1920.3623046875,20.7568168640137,0.715202808380127,14.6034297943115,0.680840134620667,356.803375244141,1317.23986816406,518.360473632812,3.08669996261597,9091.953125,0
"Day0","1",716.817260742188,3.79746770858765,7.7804479598999,158.577331542969,0.642805337905884,28.3875045776367,0,0,259.433929443359,15.6354074478149,15.9402656555176,447.210998535156,845.780456542969,30.3791770935059,0,1.74939858913422,74.2781982421875,429.6884765625,5.65221452713013,455.904479980469,2.4203097820282,173490.8125,0
"Day0","1",384.920227050781,0,1.31679117679596,36.0841941833496,2.7250337600708,30.7412433624268,0.0323024950921535,0.595422983169556,248.98600769043,6.36136674880981,5.54887628555298,480.743743896484,832.576721191406,4.10553884506226,0.62180507183075,4.17197418212891,8.00649261474609,46.432487487793,1.23535764217377,86.3323440551758,3.42053604125977,14620.990234375,0
"Day0","1",374.782440185547,0,2.73524570465088,74.8403549194336,0.737701714038849,128.727462768555,2.01275014877319,11.5699148178101,465.674041748047,8.75838947296143,6.37806415557861,1046.53100585938,1956.45727539062,24.23024559021,7.40457391738892,8.82969856262207,62.2238998413086,449.946990966797,237.899185180664,321.062591552734,2.10042071342468,240024.109375,1.58586299419403
"Day0","1",276.341552734375,7.38317680358887,4.43295240402222,9.20550727844238,0,16.3271369934082,0.579350292682648,0,170.50846862793,4.02141618728638,3.03720688819885,374.056671142578,659.4560546875,9.10282039642334,0.930411040782928,6.48080968856812,6.24401617050171,89.3536605834961,2.23858022689819,150.456298828125,0.588025093078613,272198,0
"Day0","1",459.297485351562,2.84828925132751,0.957809925079346,47.7492065429688,0.215200707316399,32.9766159057617,0.722371339797974,0,376.749114990234,1.28869187831879,8.88908386230469,393.170227050781,760.051513671875,11.7923107147217,2.45725870132446,0,0.324253559112549,62.4400672912598,3.08233428001404,1.13266730308533,2.13255882263184,37472.08203125,0
"Day0","1",42.6610412597656,72.1834182739258,1.48027014732361,124.185165405273,0,172.397262573242,0.268421500921249,0.36080875992775,425.666900634766,0,2.20189261436462,629.559875488281,1128.50122070312,16.5866432189941,3.0822057723999,3.06430721282959,0.170977517962456,203.430053710938,65.4744415283203,3.44009637832642,11.8175935745239,93330.0390625,1.5653178691864
"Day0","1",35.6334762573242,0,0,56.9593353271484,0,122.051490783691,0,0.302104771137238,1109.05346679688,0.462421059608459,1.31141173839569,719.784057617188,1375.82983398438,31.1028881072998,4.46770048141479,5.60821580886841,1.01291441917419,49.1538314819336,147.012451171875,215.990585327148,1.76461589336395,171824.8125,0
"Day0","1",52.7384986877441,1.65617632865906,2.44828295707703,206.217895507812,0,136.32275390625,0.543469250202179,0,2233.7099609375,5.50458335876465,7.03158044815063,656.517272949219,1311.12890625,12.0259065628052,1.03676581382751,11.0981712341309,4.99267911911011,312.615203857422,358.7529296875,377.575714111328,18.4894409179688,47788.203125,0.71806925535202
"Day0","1",34.9923362731934,206.373641967773,2.98135232925415,182.357574462891,0.0117178792133927,281.019744873047,0.205053806304932,0.326958566904068,2860.96411132812,2.48157334327698,22.2355136871338,670.393188476562,1302.42114257812,31.6098327636719,0,1.80788218975067,1.21248757839203,161.864624023438,897.677978515625,19.1102046966553,10.283447265625,62125.57421875,0.554851293563843
"Day0","1",1131.66442871094,2058.5107421875,5.27307224273682,499.877349853516,1.56730461120605,655.801391601562,2.02733469009399,4.11227226257324,6568.55908203125,6.07123804092407,39.0260734558105,1000.90771484375,1963.96887207031,47.534610748291,2.08113574981689,2.49784207344055,1.22501528263092,15.3924741744995,2205.37817382812,193.996765136719,7.85355567932129,71203.1015625,9.78347492218018
"Day0","1",433.647033691406,0,2.89497399330139,54.2539672851562,0.469590455293655,8.3558874130249,0,0,88.1813735961914,0.761923849582672,22.2145195007324,394.846923828125,687.069396972656,5.8029932975769,1.79108929634094,0.271873116493225,51.2426643371582,315.606018066406,0,3.9174268245697,0.946402490139008,43134.765625,0.000162112221005373
"Day0","1",84.9286346435547,0.206074893474579,1.60229706764221,95.3211441040039,0.867979645729065,122.677536010742,0.0221860874444246,0,604.665283203125,7.70833969116211,0.981944918632507,526.773864746094,983.495849609375,12.1172218322754,0.992073535919189,3.49434399604797,0.160486981272697,197.93115234375,79.101448059082,398.735870361328,18.1064777374268,270709.21875,0
"Day0","1",659.160034179688,0,2.43043828010559,99.2109222412109,0,22.752384185791,0,0.478790104389191,507.405548095703,21.4197196960449,7.85432386398315,508.213409423828,935.656677246094,58.5757865905762,0,0.663565337657928,94.9654312133789,387.563873291016,0.343110173940659,2.60361909866333,3.93471026420593,60004.71484375,1.96003651618958
"Day0","1",461.703186035156,0,3.32375264167786,53.9682807922363,0,22.0856513977051,0,0.289773941040039,73.1064376831055,4.78014469146729,21.2465591430664,416.243743896484,793.085510253906,20.2831745147705,25.5965347290039,1.22272789478302,79.9691925048828,367.546417236328,0,13.3085403442383,4.41536378860474,162058.078125,0
